tag	year	Title	Website	Status	motivation	type	shift locus	data shift	shift source	task	Annotator 1	Annotator 2	Notes															
zhao-kawahara-2018-unified	2018	A Unified Neural Architecture for Joint Dialog Act Segmentation and Recognition in Spoken Dialog System	https://aclanthology.org/W18-5021																									
moeller-etal-2018-neural	2018	A Neural Morphological Analyzer for {A}rapaho Verbs Learned from a Finite State Transducer	https://aclanthology.org/W18-4802	Done	practical	structural	finetune-train/test	covariate	naturally occurring shifts	morphological inflection	Huygaa	Zhijing																
risch-krestel-2018-aggression	2018	Aggression Identification Using Deep Learning and Data Augmentation	https://aclanthology.org/W18-4418	Done	practical	robustness	train-test	covariate	naturally occurring shifts	toxicity classification	Dieuwke	Mikel	Authors propose a new toxitiy classification model, and say it generalises better to other datasets. I went for "robustness" rather than across domain, because this seem to be the main reason they are investigating generalisation to a different dataset.															
kann-etal-2018-character	2018	Character-level Supervision for Low-resource {POS} Tagging	https://aclanthology.org/W18-3401	Done	practical	across task	train-test	full	generated shifts	POStagging	Dieuwke	Leila	An investigation of POStagging (for low-resource languages) can benefit from co-training on other, sometimes synthetic/generated, tasks															
shvartzshanider-etal-2018-recipe	2018	{RECIPE}: Applying Open Domain Question Answering to Privacy Policies	https://aclanthology.org/W18-2608	Flag for further review	practical	across domain	train-test	covariate	naturally occurring shifts	other	Dieuwke		As far as I understand, they are using a pretrained open-domain QA model on a different corpus that they consider out-of-domain (but I found it a bit difficult to understand)															
wadhwa-etal-2018-towards	2018	Towards Inference-Oriented Reading Comprehension: {P}arallel{QA}	https://aclanthology.org/W18-1001	Flag for further review	intrinsic	robustness	train-test	covariate	natural data splits	reading comprehension	Dieuwke		Test what type of errors reading comprehension systems make, considering in particular if they rely on shallow patterns.															
wadhwa-etal-2018-towards	2018	Towards Inference-Oriented Reading Comprehension: {P}arallel{QA}	https://aclanthology.org/W18-1001	Flag for further review	intrinsic	robustness	pretrain-test	covariate	naturally occurring shifts	reading comprehension	Dieuwke	Leila	Test what type of errors reading comprehension systems make, considering in particular if they rely on shallow patterns.															
weber-etal-2018-fine	2018	The Fine Line between Linguistic Generalization and Failure in {S}eq2{S}eq-Attention Models	https://aclanthology.org/W18-1004	Done	intrinsic	structural	train-test	covariate	fully generated/selected	seq2seq synthetic	Verna	Florian																
nadeem-ostendorf-2018-estimating	2018	Estimating Linguistic Complexity for Science Texts	https://aclanthology.org/W18-0505	Done	practical	across domain	train-test	covariate	natural data splits	text classification	Koustuv	Florian																
bingel-bjerva-2018-cross	2018	Cross-lingual complex word identification with multitask learning	https://aclanthology.org/W18-0518	Done	practical	across language	train-test	covariate	natural data splits	other	Huygaa	Zhijing	Trained on German and Spanish, and tested on French															
roy-roth-2018-mapping	2018	Mapping to Declarative Knowledge for Word Problem Solving	https://aclanthology.org/Q18-1012	Done	practical	robustness	train-test	covariate	fully generated/selected	seq2seq synthetic	Dieuwke	Tiago	Novel approach to solving word math problems,  test generalisation from biased datasets															
roy-roth-2018-mapping	2018	Mapping to Declarative Knowledge for Word Problem Solving	https://aclanthology.org/Q18-1012	Flag for further review	practical	robustness	train-test	covariate	generated shifts	reasoning	Dieuwke	Tiago																
kunchukuttan-etal-2018-leveraging	2018	Leveraging Orthographic Similarity for Multilingual Neural Transliteration	https://aclanthology.org/Q18-1022	Done	practical	across language	train-test	covariate	naturally occurring shifts	machine translation	Dieuwke	Rita	Multilingual transliteration models, they compare both with bilingual models, and test the zero-shot setup for language pairs not seen together during training															
yin-etal-2018-end	2018	End-Task Oriented Textual Entailment via Deep Explorations of Inter-Sentence Interactions	https://aclanthology.org/P18-2086	Flag for further review	intrinsic	across domain	train-test	covariate	natural data splits	NLI	Dieuwke	Leila	This paper proposes a new model for entailment, there is one generalisation experiment, where they consider a different dataset. Because it seems to be more of a diagnostic test,  I labelled it "intrinsic" as motivation, but I am not completely sure.															
glockner-etal-2018-breaking	2018	Breaking {NLI} Systems with Sentences that Require Simple Lexical Inferences	https://aclanthology.org/P18-2103	Done	practical	robustness	train-test	covariate	generated shifts	NLI	Yanai	Verna																
xu-etal-2018-cross	2018	Cross-Target Stance Classification with Self-Attention Networks	https://aclanthology.org/P18-2123	Flag for further review	practical	robustness	train-test	covariate	natural data splits	stance classification	Dieuwke	Leila	Cross-target stance classification. I am not super sure if this is actually a generalisation experiment, but give it the benefit of the doubt.															
finegan-dollak-etal-2018-improving	2018	Improving Text-to-{SQL} Evaluation Methodology	https://aclanthology.org/P18-1033	Done	practical	robustness	train-test	covariate	natural data splits	semantic parsing / role labelling	Dieuwke	Huygaa	Query-based splitting to evaluate robustness of text-to-SQL models															
hershcovich-etal-2018-multitask	2018	Multitask Parsing Across Semantic Representations	https://aclanthology.org/P18-1035	Done	practical	across domain	train-test	covariate	naturally occurring shifts	dependency parsing	Dieuwke	Huygaa	Dependency parsing across datasets															
chen-bansal-2018-fast	2018	Fast Abstractive Summarization with Reinforce-Selected Sentence Rewriting	https://aclanthology.org/P18-1063	Done	practical	across domain	train-test	covariate	naturally occurring shifts	summarisation	Dieuwke	Huygaa	Investigation of summarisation models, their "test-only" setup is an out of domain experiment															
shwartz-dagan-2018-paraphrase	2018	Paraphrase to Explicate: Revealing Implicit Noun-Compound Relations	https://aclanthology.org/P18-1111	Done	practical	robustness	train-test	covariate	natural data splits	paraphrasing	Dieuwke	Mario	Focus on unseen noun-noun constituents / compounds															
dong-de-melo-2018-helping	2018	A Helping Hand: Transfer Learning for Deep Sentiment Analysis	https://aclanthology.org/P18-1235	Flag for further review							Dieuwke		This has the word "domain" in it a lot, but I don't think there is actually any OUT of domain evaluation															
koshorek-etal-2018-text	2018	Text Segmentation as a Supervised Learning Task	https://aclanthology.org/N18-2075	Flag for further review							Dieuwke		The abstract says something about generalisation to unseen text, but upon further reading I could not actually find any generalisation experiments															
li-etal-2018-whats	2018	What{'}s in a Domain? Learning Domain-Robust Text Representations using Adversarial Training	https://aclanthology.org/N18-2076	Done	intrinsic	across domain	train-test	covariate	naturally occurring shifts	other	Dieuwke	Huygaa	Language identification, across domains															
robertson-goldwater-2018-evaluating	2018	Evaluating Historical Text Normalization Systems: How Well Do They Generalize?	https://aclanthology.org/N18-2113	First check done	practical	across domain	train-test	covariate	naturally occurring shifts	other	Dieuwke		Generalisation to unseen words in historical text normalisation systems															
sanchez-etal-2018-behavior	2018	Behavior Analysis of {NLI} Models: Uncovering the Influence of Three Factors on Robustness	https://aclanthology.org/N18-1179	Done	intrinsic	robustness	train-test	covariate	generated shifts	NLI	Dieuwke	Leila	Investigation of robustness of NLI models, with test sets that are systematically transformed from the original test set															
moosavi-strube-2018-using	2018	Using Linguistic Features to Improve the Generalization Capability of Neural Coreference Resolvers	https://aclanthology.org/D18-1018	Done	intrinsic	across domain	train-test	covariate	naturally occurring shifts	coreference resolution	Dieuwke	Rita	Investigation of if and how incorporating linguistic features helps with across domain generalisation															
herzig-berant-2018-decoupling	2018	Decoupling Structure and Lexicon for Zero-Shot Semantic Parsing	https://aclanthology.org/D18-1190	Done	practical	across domain	train-test	covariate	naturally occurring shifts	semantic parsing / role labelling	Dieuwke	Huygaa	Semantic parsing across domains															
zhou-etal-2018-zero	2018	Zero-Shot Open Entity Typing as Type-Compatible Grounding	https://aclanthology.org/D18-1231	Done	practical	across domain	train-test	covariate	naturally occurring shifts	other	Dieuwke	Leila	New approach to entity typing that generalises well to different datasets															
gupta-lewis-2018-neural	2018	Neural Compositional Denotational Semantics for Question Answering	https://aclanthology.org/D18-1239	Done	practical	compositional	train-test	covariate	fully generated/selected	question answering	Dieuwke	Huygaa	New approach to QA, with some compositional tests, in particular to longer and more complex sequences															
gupta-lewis-2018-neural	2018	Neural Compositional Denotational Semantics for Question Answering	https://aclanthology.org/D18-1239	Done	practical	across domain	train-test	covariate	natural data splits	question answering	Dieuwke	Huygaa	Generalisation to human generated language															
